stack,position,hand,allin,raise,call,fold,boundary,source_frame
4,SB,T8o,100,0,0,0,false,frame_013.00.png
4,SB,98o,100,0,0,0,false,frame_013.00.png
4,SB,88,100,0,0,0,false,frame_013.00.png
4,SB,87s,100,0,0,0,false,frame_013.00.png
4,SB,86s,100,0,0,0,false,frame_013.00.png
4,SB,85s,100,0,0,0,false,frame_013.00.png
4,SB,84s,100,0,0,0,false,frame_013.00.png
4,SB,83s,100,0,0,0,false,frame_013.00.png
4,SB,82s,100,0,0,0,false,frame_013.00.png
4,SB,A7o,100,0,0,0,false,frame_013.00.png
4,SB,K7o,100,0,0,0,false,frame_013.00.png
4,SB,Q7o,100,0,0,0,false,frame_013.00.png
4,SB,J7o,100,0,0,0,false,frame_013.00.png
4,SB,T7o,100,0,0,0,false,frame_013.00.png
4,SB,97o,100,0,0,0,false,frame_013.00.png
4,SB,87o,100,0,0,0,false,frame_013.00.png
4,SB,77,100,0,0,0,false,frame_013.00.png
4,SB,76s,100,0,0,0,false,frame_013.00.png
4,SB,75s,100,0,0,0,false,frame_013.00.png
4,SB,74s,100,0,0,0,false,frame_013.00.png
4,SB,73s,48,0,0,52,true,frame_013.00.png
4,SB,72s,0,0,0,100,false,frame_013.00.png
4,SB,A6o,100,0,0,0,false,frame_013.00.png
4,SB,K6o,100,0,0,0,false,frame_013.00.png
4,SB,Q6o,100,0,0,0,false,frame_013.00.png
4,SB,J6o,100,0,0,0,false,frame_013.00.png
4,SB,T6o,100,0,0,0,false,frame_013.00.png
4,SB,96o,100,0,0,0,false,frame_013.00.png
4,SB,86o,100,0,0,0,false,frame_013.00.png
4,SB,76o,100,0,0,0,false,frame_013.00.png
4,SB,66,100,0,0,0,false,frame_013.00.png
4,SB,65s,100,0,0,0,false,frame_013.00.png
4,SB,64s,100,0,0,0,false,frame_013.00.png
4,SB,63s,4,0,0,96,false,frame_013.00.png
4,SB,62s,0,0,0,100,false,frame_013.00.png
4,SB,A5o,100,0,0,0,false,frame_013.00.png
4,SB,K5o,100,0,0,0,false,frame_013.00.png
4,SB,Q5o,100,0,0,0,false,frame_013.00.png
4,SB,J5o,100,0,0,0,false,frame_013.00.png
4,SB,T5o,100,0,0,0,false,frame_013.00.png
4,SB,95o,100,0,0,0,false,frame_013.00.png
4,SB,85o,100,0,0,0,false,frame_013.00.png
4,SB,75o,0,0,0,100,false,frame_013.00.png
4,SB,65o,0,0,0,100,false,frame_013.00.png
4,SB,55,100,0,0,0,false,frame_013.00.png
4,SB,54s,90,10,0,0,false,frame_013.00.png
4,SB,53s,93,7,0,0,false,frame_013.00.png
4,SB,52s,0,0,0,100,false,frame_013.00.png
4,SB,A4o,100,0,0,0,false,frame_013.00.png
4,SB,K4o,100,0,0,0,false,frame_013.00.png
4,SB,Q4o,100,0,0,0,false,frame_013.00.png
4,SB,J4o,100,0,0,0,false,frame_013.00.png
4,SB,T4o,100,0,0,0,false,frame_013.00.png
4,SB,94o,0,0,0,100,false,frame_013.00.png
4,SB,84o,0,0,0,100,false,frame_013.00.png
4,SB,74o,0,0,0,100,false,frame_013.00.png
4,SB,64o,0,0,0,100,false,frame_013.00.png
4,SB,54o,0,0,0,100,false,frame_013.00.png
4,SB,44,100,0,0,0,false,frame_013.00.png
4,SB,43s,13,20,0,67,true,frame_013.00.png
4,SB,42s,0,0,0,100,false,frame_013.00.png
4,SB,A3o,100,0,0,0,false,frame_013.00.png
4,SB,K3o,100,0,0,0,false,frame_013.00.png
4,SB,Q3o,100,0,0,0,false,frame_013.00.png
4,SB,J3o,100,0,0,0,false,frame_013.00.png
4,SB,T3o,100,0,0,0,false,frame_013.00.png
4,SB,93o,0,0,0,100,false,frame_013.00.png
4,SB,83o,0,0,0,100,false,frame_013.00.png
4,SB,73o,0,0,0,100,false,frame_013.00.png
4,SB,63o,0,0,0,100,false,frame_013.00.png
4,SB,53o,0,0,0,100,false,frame_013.00.png
4,SB,43o,0,0,0,100,false,frame_013.00.png
4,SB,33,100,0,0,0,false,frame_013.00.png
4,SB,32s,0,0,0,100,false,frame_013.00.png
4,SB,A2o,100,0,0,0,false,frame_013.00.png
4,SB,K2o,100,0,0,0,false,frame_013.00.png
4,SB,Q2o,100,0,0,0,false,frame_013.00.png
4,SB,J2o,100,0,0,0,false,frame_013.00.png
4,SB,T2o,100,0,0,0,false,frame_013.00.png
4,SB,92o,0,0,0,100,false,frame_013.00.png
4,SB,82o,0,0,0,100,false,frame_013.00.png
4,SB,72o,0,0,0,100,false,frame_013.00.png
4,SB,62o,0,0,0,100,false,frame_013.00.png
4,SB,52o,0,0,0,100,false,frame_013.00.png
4,SB,42o,0,0,0,100,false,frame_013.00.png
4,SB,32o,0,0,0,100,false,frame_013.00.png
4,SB,22,100,0,0,0,false,frame_013.00.png
8,UTG,AA,100,0,0,0,false,frame_000.00.png
8,UTG,AKs,100,0,0,0,false,frame_000.00.png
8,UTG,AQs,100,0,0,0,false,frame_000.00.png
8,UTG,AJs,100,0,0,0,false,frame_000.00.png
8,UTG,ATs,100,0,0,0,false,frame_000.00.png
8,UTG,A9s,100,0,0,0,false,frame_000.00.png
8,UTG,A8s,100,0,0,0,false,frame_000.00.png
8,UTG,A7s,100,0,0,0,false,frame_000.00.png
8,UTG,A6s,100,0,0,0,false,frame_000.00.png
8,UTG,A5s,100,0,0,0,false,frame_000.00.png
8,UTG,A4s,100,0,0,0,false,frame_000.00.png
8,UTG,A3s,100,0,0,0,false,frame_000.00.png
8,UTG,A2s,100,0,0,0,false,frame_000.00.png
8,UTG,AKo,100,0,0,0,false,frame_000.00.png
8,UTG,KK,100,0,0,0,false,frame_000.00.png
8,UTG,KQs,100,0,0,0,false,frame_000.00.png
8,UTG,KJs,100,0,0,0,false,frame_000.00.png
8,UTG,KTs,100,0,0,0,false,frame_000.00.png
8,UTG,K9s,100,0,0,0,false,frame_000.00.png
8,UTG,K8s,0,0,0,100,false,frame_000.00.png
8,UTG,K7s,0,0,0,100,false,frame_000.00.png
8,UTG,K6s,0,0,0,100,false,frame_000.00.png
8,UTG,K5s,0,0,0,100,false,frame_000.00.png
8,UTG,K4s,0,0,0,100,false,frame_000.00.png
8,UTG,K3s,0,0,0,100,false,frame_000.00.png
8,UTG,K2s,0,0,0,100,false,frame_000.00.png
8,UTG,AQo,100,0,0,0,false,frame_000.00.png
8,UTG,KQo,100,0,0,0,false,frame_000.00.png
8,UTG,QQ,100,0,0,0,false,frame_000.00.png
8,UTG,QJs,100,0,0,0,false,frame_000.00.png
8,UTG,QTs,100,0,0,0,false,frame_000.00.png
8,UTG,Q9s,100,0,0,0,false,frame_000.00.png
8,UTG,Q8s,0,0,0,100,false,frame_000.00.png
8,UTG,Q7s,0,0,0,100,false,frame_000.00.png
8,UTG,Q6s,0,0,0,100,false,frame_000.00.png
8,UTG,Q5s,0,0,0,100,false,frame_000.00.png
8,UTG,Q4s,0,0,0,100,false,frame_000.00.png
8,UTG,Q3s,0,0,0,100,false,frame_000.00.png
8,UTG,Q2s,0,0,0,100,false,frame_000.00.png
8,UTG,AJo,100,0,0,0,false,frame_000.00.png
8,UTG,KJo,100,0,0,0,false,frame_000.00.png
8,UTG,QJo,27,0,0,73,false,frame_000.00.png
8,UTG,JJ,100,0,0,0,false,frame_000.00.png
8,UTG,JTs,100,0,0,0,false,frame_000.00.png
8,UTG,J9s,100,0,0,0,false,frame_000.00.png
8,UTG,J8s,0,0,0,100,false,frame_000.00.png
8,UTG,J7s,0,0,0,100,false,frame_000.00.png
8,UTG,J6s,0,0,0,100,false,frame_000.00.png
8,UTG,J5s,0,0,0,100,false,frame_000.00.png
8,UTG,J4s,0,0,0,100,false,frame_000.00.png
8,UTG,J3s,0,0,0,100,false,frame_000.00.png
8,UTG,J2s,0,0,0,100,false,frame_000.00.png
8,UTG,ATo,100,0,0,0,false,frame_000.00.png
8,UTG,KTo,0,0,0,100,false,frame_000.00.png
8,UTG,QTo,0,0,0,100,false,frame_000.00.png
8,UTG,JTo,0,0,0,100,false,frame_000.00.png
8,UTG,TT,100,0,0,0,false,frame_000.00.png
8,UTG,T9s,100,0,0,0,false,frame_000.00.png
8,UTG,T8s,0,0,0,100,false,frame_000.00.png
8,UTG,T7s,0,0,0,100,false,frame_000.00.png
8,UTG,T6s,0,0,0,100,false,frame_000.00.png
8,UTG,T5s,0,0,0,100,false,frame_000.00.png
8,UTG,T4s,0,0,0,100,false,frame_000.00.png
8,UTG,T3s,0,0,0,100,false,frame_000.00.png
8,UTG,T2s,0,0,0,100,false,frame_000.00.png
8,UTG,A9o,100,0,0,0,false,frame_000.00.png
8,UTG,K9o,0,0,0,100,false,frame_000.00.png
8,UTG,Q9o,0,0,0,100,false,frame_000.00.png
8,UTG,J9o,0,0,0,100,false,frame_000.00.png
8,UTG,T9o,0,0,0,100,false,frame_000.00.png
8,UTG,99,100,0,0,0,false,frame_000.00.png
8,UTG,98s,100,0,0,0,false,frame_000.00.png
8,UTG,97s,0,0,0,100,false,frame_000.00.png
8,UTG,96s,0,0,0,100,false,frame_000.00.png
8,UTG,95s,0,0,0,100,false,frame_000.00.png
8,UTG,94s,0,0,0,100,false,frame_000.00.png
8,UTG,93s,0,0,0,100,false,frame_000.00.png
8,UTG,92s,0,0,0,100,false,frame_000.00.png
8,UTG,A8o,0,0,0,100,false,frame_000.00.png
8,UTG,K8o,0,0,0,100,false,frame_000.00.png
8,UTG,Q8o,0,0,0,100,false,frame_000.00.png
8,UTG,J8o,0,0,0,100,false,frame_000.00.png
8,UTG,T8o,0,0,0,100,false,frame_000.00.png
8,UTG,98o,0,0,0,100,false,frame_000.00.png
8,UTG,88,100,0,0,0,false,frame_000.00.png
8,UTG,87s,0,0,0,100,false,frame_000.00.png
8,UTG,86s,0,0,0,100,false,frame_000.00.png
8,UTG,85s,0,0,0,100,false,frame_000.00.png
8,UTG,84s,0,0,0,100,false,frame_000.00.png
8,UTG,83s,0,0,0,100,false,frame_000.00.png
8,UTG,82s,0,0,0,100,false,frame_000.00.png
8,UTG,A7o,0,0,0,100,false,frame_000.00.png
8,UTG,K7o,0,0,0,100,false,frame_000.00.png
8,UTG,Q7o,0,0,0,100,false,frame_000.00.png
8,UTG,J7o,0,0,0,100,false,frame_000.00.png
8,UTG,T7o,0,0,0,100,false,frame_000.00.png
8,UTG,97o,0,0,0,100,false,frame_000.00.png
8,UTG,87o,0,0,0,100,false,frame_000.00.png
8,UTG,77,100,0,0,0,false,frame_000.00.png
8,UTG,76s,0,0,0,100,false,frame_000.00.png
8,UTG,75s,0,0,0,100,false,frame_000.00.png
8,UTG,74s,0,0,0,100,false,frame_000.00.png
8,UTG,73s,0,0,0,100,false,frame_000.00.png
8,UTG,72s,0,0,0,100,false,frame_000.00.png
8,UTG,A6o,0,0,0,100,false,frame_000.00.png
8,UTG,K6o,0,0,0,100,false,frame_000.00.png
8,UTG,Q6o,0,0,0,100,false,frame_000.00.png
8,UTG,J6o,0,0,0,100,false,frame_000.00.png
8,UTG,T6o,0,0,0,100,false,frame_000.00.png
8,UTG,96o,0,0,0,100,false,frame_000.00.png
8,UTG,86o,0,0,0,100,false,frame_000.00.png
8,UTG,76o,0,0,0,100,false,frame_000.00.png
8,UTG,66,100,0,0,0,false,frame_000.00.png
8,UTG,65s,0,0,0,100,false,frame_000.00.png
8,UTG,64s,0,0,0,100,false,frame_000.00.png
8,UTG,63s,0,0,0,100,false,frame_000.00.png
8,UTG,62s,0,0,0,100,false,frame_000.00.png
8,UTG,A5o,0,0,0,100,false,frame_000.00.png
8,UTG,K5o,0,0,0,100,false,frame_000.00.png
8,UTG,Q5o,0,0,0,100,false,frame_000.00.png
8,UTG,J5o,0,0,0,100,false,frame_000.00.png
8,UTG,T5o,0,0,0,100,false,frame_000.00.png
8,UTG,95o,0,0,0,100,false,frame_000.00.png
8,UTG,85o,0,0,0,100,false,frame_000.00.png
8,UTG,75o,0,0,0,100,false,frame_000.00.png
8,UTG,65o,0,0,0,100,false,frame_000.00.png
8,UTG,55,100,0,0,0,false,frame_000.00.png
8,UTG,54s,0,0,0,100,false,frame_000.00.png
8,UTG,53s,0,0,0,100,false,frame_000.00.png
8,UTG,52s,0,0,0,100,false,frame_000.00.png
8,UTG,A4o,0,0,0,100,false,frame_000.00.png
8,UTG,K4o,0,0,0,100,false,frame_000.00.png
8,UTG,Q4o,0,0,0,100,false,frame_000.00.png
8,UTG,J4o,0,0,0,100,false,frame_000.00.png
8,UTG,T4o,0,0,0,100,false,frame_000.00.png
8,UTG,94o,0,0,0,100,false,frame_000.00.png
8,UTG,84o,0,0,0,100,false,frame_000.00.png
8,UTG,74o,0,0,0,100,false,frame_000.00.png
8,UTG,64o,0,0,0,100,false,frame_000.00.png
8,UTG,54o,0,0,0,100,false,frame_000.00.png
8,UTG,44,100,0,0,0,false,frame_000.00.png
8,UTG,43s,0,0,0,100,false,frame_000.00.png
8,UTG,42s,0,0,0,100,false,frame_000.00.png
8,UTG,A3o,0,0,0,100,false,frame_000.00.png
8,UTG,K3o,0,0,0,100,false,frame_000.00.png
8,UTG,Q3o,0,0,0,100,false,frame_000.00.png
8,UTG,J3o,0,0,0,100,false,frame_000.00.png
8,UTG,T3o,0,0,0,100,false,frame_000.00.png
8,UTG,93o,0,0,0,100,false,frame_000.00.png
8,UTG,83o,0,0,0,100,false,frame_000.00.png
8,UTG,73o,0,0,0,100,false,frame_000.00.png
8,UTG,63o,0,0,0,100,false,frame_000.00.png
8,UTG,53o,0,0,0,100,false,frame_000.00.png
8,UTG,43o,0,0,0,100,false,frame_000.00.png
8,UTG,33,100,0,0,0,false,frame_000.00.png
8,UTG,32s,0,0,0,100,false,frame_000.00.png
8,UTG,A2o,0,0,0,100,false,frame_000.00.png
8,UTG,K2o,0,0,0,100,false,frame_000.00.png
8,UTG,Q2o,0,0,0,100,false,frame_000.00.png
8,UTG,J2o,0,0,0,100,false,frame_000.00.png
8,UTG,T2o,0,0,0,100,false,frame_000.00.png
8,UTG,92o,0,0,0,100,false,frame_000.00.png
8,UTG,82o,0,0,0,100,false,frame_000.00.png
8,UTG,72o,0,0,0,100,false,frame_000.00.png
8,UTG,62o,0,0,0,100,false,frame_000.00.png
8,UTG,52o,0,0,0,100,false,frame_000.00.png
8,UTG,42o,0,0,0,100,false,frame_000.00.png
8,UTG,32o,0,0,0,100,false,frame_000.00.png
8,UTG,22,100,0,0,0,false,frame_000.00.png
8,UTG1,AA,100,0,0,0,false,frame_001.00.png
8,UTG1,AKs,100,0,0,0,false,frame_001.00.png
8,UTG1,AQs,100,0,0,0,false,frame_001.00.png
8,UTG1,AJs,100,0,0,0,false,frame_001.00.png
8,UTG1,ATs,100,0,0,0,false,frame_001.00.png
8,UTG1,A9s,100,0,0,0,false,frame_001.00.png
8,UTG1,A8s,100,0,0,0,false,frame_001.00.png
8,UTG1,A7s,100,0,0,0,false,frame_001.00.png
8,UTG1,A6s,100,0,0,0,false,frame_001.00.png
8,UTG1,A5s,100,0,0,0,false,frame_001.00.png
8,UTG1,A4s,100,0,0,0,false,frame_001.00.png
8,UTG1,A3s,100,0,0,0,false,frame_001.00.png
8,UTG1,A2s,100,0,0,0,false,frame_001.00.png
8,UTG1,AKo,100,0,0,0,false,frame_001.00.png
8,UTG1,KK,100,0,0,0,false,frame_001.00.png
8,UTG1,KQs,100,0,0,0,false,frame_001.00.png
8,UTG1,KJs,100,0,0,0,false,frame_001.00.png
8,UTG1,KTs,100,0,0,0,false,frame_001.00.png
8,UTG1,K9s,100,0,0,0,false,frame_001.00.png
8,UTG1,K8s,0,0,0,100,false,frame_001.00.png
8,UTG1,K7s,0,0,0,100,false,frame_001.00.png
8,UTG1,K6s,0,0,0,100,false,frame_001.00.png
8,UTG1,K5s,0,0,0,100,false,frame_001.00.png
8,UTG1,K4s,0,0,0,100,false,frame_001.00.png
8,UTG1,K3s,0,0,0,100,false,frame_001.00.png
8,UTG1,K2s,0,0,0,100,false,frame_001.00.png
8,UTG1,AQo,100,0,0,0,false,frame_001.00.png
8,UTG1,KQo,100,0,0,0,false,frame_001.00.png
8,UTG1,QQ,100,0,0,0,false,frame_001.00.png
8,UTG1,QJs,100,0,0,0,false,frame_001.00.png
8,UTG1,QTs,100,0,0,0,false,frame_001.00.png
8,UTG1,Q9s,100,0,0,0,false,frame_001.00.png
8,UTG1,Q8s,0,0,0,100,false,frame_001.00.png
8,UTG1,Q7s,0,0,0,100,false,frame_001.00.png
8,UTG1,Q6s,0,0,0,100,false,frame_001.00.png
8,UTG1,Q5s,0,0,0,100,false,frame_001.00.png
8,UTG1,Q4s,0,0,0,100,false,frame_001.00.png
8,UTG1,Q3s,0,0,0,100,false,frame_001.00.png
8,UTG1,Q2s,0,0,0,100,false,frame_001.00.png
8,UTG1,AJo,100,0,0,0,false,frame_001.00.png
8,UTG1,KJo,100,0,0,0,false,frame_001.00.png
8,UTG1,QJo,27,0,0,73,false,frame_001.00.png
8,UTG1,JJ,100,0,0,0,false,frame_001.00.png
8,UTG1,JTs,100,0,0,0,false,frame_001.00.png
8,UTG1,J9s,100,0,0,0,false,frame_001.00.png
8,UTG1,J8s,0,0,0,100,false,frame_001.00.png
8,UTG1,J7s,0,0,0,100,false,frame_001.00.png
8,UTG1,J6s,0,0,0,100,false,frame_001.00.png
8,UTG1,J5s,0,0,0,100,false,frame_001.00.png
8,UTG1,J4s,0,0,0,100,false,frame_001.00.png
8,UTG1,J3s,0,0,0,100,false,frame_001.00.png
8,UTG1,J2s,0,0,0,100,false,frame_001.00.png
8,UTG1,ATo,100,0,0,0,false,frame_001.00.png
8,UTG1,KTo,0,0,0,100,false,frame_001.00.png
8,UTG1,QTo,0,0,0,100,false,frame_001.00.png
8,UTG1,JTo,0,0,0,100,false,frame_001.00.png
8,UTG1,TT,100,0,0,0,false,frame_001.00.png
8,UTG1,T9s,100,0,0,0,false,frame_001.00.png
8,UTG1,T8s,0,0,0,100,false,frame_001.00.png
8,UTG1,T7s,0,0,0,100,false,frame_001.00.png
8,UTG1,T6s,0,0,0,100,false,frame_001.00.png
8,UTG1,T5s,0,0,0,100,false,frame_001.00.png
8,UTG1,T4s,0,0,0,100,false,frame_001.00.png
8,UTG1,T3s,0,0,0,100,false,frame_001.00.png
8,UTG1,T2s,0,0,0,100,false,frame_001.00.png
8,UTG1,A9o,100,0,0,0,false,frame_001.00.png
8,UTG1,K9o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q9o,0,0,0,100,false,frame_001.00.png
8,UTG1,J9o,0,0,0,100,false,frame_001.00.png
8,UTG1,T9o,0,0,0,100,false,frame_001.00.png
8,UTG1,99,100,0,0,0,false,frame_001.00.png
8,UTG1,98s,100,0,0,0,false,frame_001.00.png
8,UTG1,97s,0,0,0,100,false,frame_001.00.png
8,UTG1,96s,0,0,0,100,false,frame_001.00.png
8,UTG1,95s,0,0,0,100,false,frame_001.00.png
8,UTG1,94s,0,0,0,100,false,frame_001.00.png
8,UTG1,93s,0,0,0,100,false,frame_001.00.png
8,UTG1,92s,0,0,0,100,false,frame_001.00.png
8,UTG1,A8o,0,0,0,100,false,frame_001.00.png
8,UTG1,K8o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q8o,0,0,0,100,false,frame_001.00.png
8,UTG1,J8o,0,0,0,100,false,frame_001.00.png
8,UTG1,T8o,0,0,0,100,false,frame_001.00.png
8,UTG1,98o,0,0,0,100,false,frame_001.00.png
8,UTG1,88,100,0,0,0,false,frame_001.00.png
8,UTG1,87s,0,0,0,100,false,frame_001.00.png
8,UTG1,86s,0,0,0,100,false,frame_001.00.png
8,UTG1,85s,0,0,0,100,false,frame_001.00.png
8,UTG1,84s,0,0,0,100,false,frame_001.00.png
8,UTG1,83s,0,0,0,100,false,frame_001.00.png
8,UTG1,82s,0,0,0,100,false,frame_001.00.png
8,UTG1,A7o,0,0,0,100,false,frame_001.00.png
8,UTG1,K7o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q7o,0,0,0,100,false,frame_001.00.png
8,UTG1,J7o,0,0,0,100,false,frame_001.00.png
8,UTG1,T7o,0,0,0,100,false,frame_001.00.png
8,UTG1,97o,0,0,0,100,false,frame_001.00.png
8,UTG1,87o,0,0,0,100,false,frame_001.00.png
8,UTG1,77,100,0,0,0,false,frame_001.00.png
8,UTG1,76s,0,0,0,100,false,frame_001.00.png
8,UTG1,75s,0,0,0,100,false,frame_001.00.png
8,UTG1,74s,0,0,0,100,false,frame_001.00.png
8,UTG1,73s,0,0,0,100,false,frame_001.00.png
8,UTG1,72s,0,0,0,100,false,frame_001.00.png
8,UTG1,A6o,0,0,0,100,false,frame_001.00.png
8,UTG1,K6o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q6o,0,0,0,100,false,frame_001.00.png
8,UTG1,J6o,0,0,0,100,false,frame_001.00.png
8,UTG1,T6o,0,0,0,100,false,frame_001.00.png
8,UTG1,96o,0,0,0,100,false,frame_001.00.png
8,UTG1,86o,0,0,0,100,false,frame_001.00.png
8,UTG1,76o,0,0,0,100,false,frame_001.00.png
8,UTG1,66,100,0,0,0,false,frame_001.00.png
8,UTG1,65s,0,0,0,100,false,frame_001.00.png
8,UTG1,64s,0,0,0,100,false,frame_001.00.png
8,UTG1,63s,0,0,0,100,false,frame_001.00.png
8,UTG1,62s,0,0,0,100,false,frame_001.00.png
8,UTG1,A5o,0,0,0,100,false,frame_001.00.png
8,UTG1,K5o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q5o,0,0,0,100,false,frame_001.00.png
8,UTG1,J5o,0,0,0,100,false,frame_001.00.png
8,UTG1,T5o,0,0,0,100,false,frame_001.00.png
8,UTG1,95o,0,0,0,100,false,frame_001.00.png
8,UTG1,85o,0,0,0,100,false,frame_001.00.png
8,UTG1,75o,0,0,0,100,false,frame_001.00.png
8,UTG1,65o,0,0,0,100,false,frame_001.00.png
8,UTG1,55,100,0,0,0,false,frame_001.00.png
8,UTG1,54s,0,0,0,100,false,frame_001.00.png
8,UTG1,53s,0,0,0,100,false,frame_001.00.png
8,UTG1,52s,0,0,0,100,false,frame_001.00.png
8,UTG1,A4o,0,0,0,100,false,frame_001.00.png
8,UTG1,K4o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q4o,0,0,0,100,false,frame_001.00.png
8,UTG1,J4o,0,0,0,100,false,frame_001.00.png
8,UTG1,T4o,0,0,0,100,false,frame_001.00.png
8,UTG1,94o,0,0,0,100,false,frame_001.00.png
8,UTG1,84o,0,0,0,100,false,frame_001.00.png
8,UTG1,74o,0,0,0,100,false,frame_001.00.png
8,UTG1,64o,0,0,0,100,false,frame_001.00.png
8,UTG1,54o,0,0,0,100,false,frame_001.00.png
8,UTG1,44,100,0,0,0,false,frame_001.00.png
8,UTG1,43s,0,0,0,100,false,frame_001.00.png
8,UTG1,42s,0,0,0,100,false,frame_001.00.png
8,UTG1,A3o,0,0,0,100,false,frame_001.00.png
8,UTG1,K3o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q3o,0,0,0,100,false,frame_001.00.png
8,UTG1,J3o,0,0,0,100,false,frame_001.00.png
8,UTG1,T3o,0,0,0,100,false,frame_001.00.png
8,UTG1,93o,0,0,0,100,false,frame_001.00.png
8,UTG1,83o,0,0,0,100,false,frame_001.00.png
8,UTG1,73o,0,0,0,100,false,frame_001.00.png
8,UTG1,63o,0,0,0,100,false,frame_001.00.png
8,UTG1,53o,0,0,0,100,false,frame_001.00.png
8,UTG1,43o,0,0,0,100,false,frame_001.00.png
8,UTG1,33,100,0,0,0,false,frame_001.00.png
8,UTG1,32s,0,0,0,100,false,frame_001.00.png
8,UTG1,A2o,0,0,0,100,false,frame_001.00.png
8,UTG1,K2o,0,0,0,100,false,frame_001.00.png
8,UTG1,Q2o,0,0,0,100,false,frame_001.00.png
8,UTG1,J2o,0,0,0,100,false,frame_001.00.png
8,UTG1,T2o,0,0,0,100,false,frame_001.00.png
8,UTG1,92o,0,0,0,100,false,frame_001.00.png
8,UTG1,82o,0,0,0,100,false,frame_001.00.png
8,UTG1,72o,0,0,0,100,false,frame_001.00.png
8,UTG1,62o,0,0,0,100,false,frame_001.00.png
8,UTG1,52o,0,0,0,100,false,frame_001.00.png
8,UTG1,42o,0,0,0,100,false,frame_001.00.png
8,UTG1,32o,0,0,0,100,false,frame_001.00.png
8,UTG1,22,100,0,0,0,false,frame_001.00.png
8,LJ,AA,100,0,0,0,false,frame_003.00.png
8,LJ,AKs,100,0,0,0,false,frame_003.00.png
8,LJ,AQs,100,0,0,0,false,frame_003.00.png
8,LJ,AJs,100,0,0,0,false,frame_003.00.png
8,LJ,ATs,100,0,0,0,false,frame_003.00.png
8,LJ,A9s,100,0,0,0,false,frame_003.00.png
8,LJ,A8s,100,0,0,0,false,frame_003.00.png
8,LJ,A7s,100,0,0,0,false,frame_003.00.png
8,LJ,A6s,100,0,0,0,false,frame_003.00.png
8,LJ,A5s,100,0,0,0,false,frame_003.00.png
8,LJ,A4s,100,0,0,0,false,frame_003.00.png
8,LJ,A3s,100,0,0,0,false,frame_003.00.png
8,LJ,A2s,100,0,0,0,false,frame_003.00.png
8,LJ,AKo,100,0,0,0,false,frame_003.00.png
8,LJ,KK,100,0,0,0,false,frame_003.00.png
8,LJ,KQs,100,0,0,0,false,frame_003.00.png
8,LJ,KJs,100,0,0,0,false,frame_003.00.png
8,LJ,KTs,100,0,0,0,false,frame_003.00.png
8,LJ,K9s,100,0,0,0,false,frame_003.00.png
8,LJ,K8s,0,0,0,100,false,frame_003.00.png
8,LJ,K7s,0,0,0,100,false,frame_003.00.png
8,LJ,K6s,0,0,0,100,false,frame_003.00.png
8,LJ,K5s,0,0,0,100,false,frame_003.00.png
8,LJ,K4s,0,0,0,100,false,frame_003.00.png
8,LJ,K3s,0,0,0,100,false,frame_003.00.png
8,LJ,K2s,0,0,0,100,false,frame_003.00.png
8,LJ,AQo,100,0,0,0,false,frame_003.00.png
8,LJ,KQo,100,0,0,0,false,frame_003.00.png
8,LJ,QQ,100,0,0,0,false,frame_003.00.png
8,LJ,QJs,100,0,0,0,false,frame_003.00.png
8,LJ,QTs,100,0,0,0,false,frame_003.00.png
8,LJ,Q9s,100,0,0,0,false,frame_003.00.png
8,LJ,Q8s,0,0,0,100,false,frame_003.00.png
8,LJ,Q7s,0,0,0,100,false,frame_003.00.png
8,LJ,Q6s,0,0,0,100,false,frame_003.00.png
8,LJ,Q5s,0,0,0,100,false,frame_003.00.png
8,LJ,Q4s,0,0,0,100,false,frame_003.00.png
8,LJ,Q3s,0,0,0,100,false,frame_003.00.png
8,LJ,Q2s,0,0,0,100,false,frame_003.00.png
8,LJ,AJo,100,0,0,0,false,frame_003.00.png
8,LJ,KJo,100,0,0,0,false,frame_003.00.png
8,LJ,QJo,100,0,0,0,false,frame_003.00.png
8,LJ,JJ,100,0,0,0,false,frame_003.00.png
8,LJ,JTs,100,0,0,0,false,frame_003.00.png
8,LJ,J9s,100,0,0,0,false,frame_003.00.png
8,LJ,J8s,0,0,0,100,false,frame_003.00.png
8,LJ,J7s,0,0,0,100,false,frame_003.00.png
8,LJ,J6s,0,0,0,100,false,frame_003.00.png
8,LJ,J5s,0,0,0,100,false,frame_003.00.png
8,LJ,J4s,0,0,0,100,false,frame_003.00.png
8,LJ,J3s,0,0,0,100,false,frame_003.00.png
8,LJ,J2s,0,0,0,100,false,frame_003.00.png
8,LJ,ATo,100,0,0,0,false,frame_003.00.png
8,LJ,KTo,0,0,0,100,false,frame_003.00.png
8,LJ,QTo,0,0,0,100,false,frame_003.00.png
8,LJ,JTo,0,0,0,100,false,frame_003.00.png
8,LJ,TT,100,0,0,0,false,frame_003.00.png
8,LJ,T9s,100,0,0,0,false,frame_003.00.png
8,LJ,T8s,0,0,0,100,false,frame_003.00.png
